799;70610;Norddeutsche Akademie für Finanzen und Steuerrecht Hamburg (Verw-FH);7
800;61420;Hochschule Merseburg (FH);6
801;61415;H Magdeburg-Stendal (FH);6
802;61410;H Harz (FH);6
803;61405;H Anhalt (FH);6
806;71405;FH Polizei Sachsen-Anhalt, Aschersleben (Verw-FH)  ;7
808;61060;SRH Hochschule Nordrhein-Westfalen Hamm (Priv. FH);6
809;60625;HSBA Hamburg School of Business Admin. (Priv. FH);6
810;61057;H für Ökonomie und Management Essen (Standorte in Nordrhein-Westfalen), (Priv. FH);6
811;61012;H Bonn-Rhein-Sieg (FH);6
814;60927;Hochschule21, Buxtehude (Priv. FH);6
815;60174;Karlshochschule International University, Karlsruhe (Priv. FH);6
817;60142;Duale Hochschule Baden-Württemberg, Stuttgart (FH);6
818;71120;Hochschule der Polizei Rheinland-Pfalz in Büchenbeuren (Verw-FH);7
819;10745;Charlotte Fresenius Hochschule Wiesbaden in Wiesbaden (Priv. U);1
820;60450;Hochschule für Gesundheitsberufe Eberswalde (HGE) - (Priv. FH)	;6
821;60150;Europäische Hochschule für Innovation und Perspektive (EHIP), Backnang (Priv. FH);6
900;89805;Sonstige deutsche Hochschulen;8
950;89850;Berufsakademie in Deutschland;8
999;99905;Hochschulen im Ausland;9
